link,id,title,header,header_image,subheader,description,difficulty,distance,duration,ascent,descent,peak
https://muntii-nostri.ro/ro/node/276584,276584,sat Herculian - Dealul Mateiul Mare - Furnalul Bodvai | Muntii Nostri,21MN38: sat Herculian - Dealul Mateiul Mare - Furnalul Bodvai,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Legătura Herculian - Furnalul Bodvaj (peste Dl Mateiul Mare),"Traseul 38 Punct Roșu este traseul de legătură dintre satul Herculian și Furnalul Bodvaj, cu o istorie de aproape 300 de ani. Traseul urcă abrupt pe drum forestier, apoi coboară la zona amenajată pentru picnic.",uşor,"5,27km",2:00-2:15h,756m,142m,
https://muntii-nostri.ro/ro/node/276587,276587,sat Biborţeni - sub Vf. Muntele Cucu - sat Jigodin-Băi | Muntii Nostri,21MN39: sat Biborţeni - sub Vf. Muntele Cucu - sat Jigodin-Băi,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,Legătura Biborţeni - sat Jigodin-Băi (pe sub Vf. Muntele Cucu),"Traseul 39 Triunghi Albastru este traseul de legătură dintre satul Biborţeni și stațiunea Jigodin-Băi, traversând creasta principală pe sub Vf. Muntele Cucu. Un traseu dificil, din prisma lungimii (aproape 40 km), care folosește drumuri pitorești de munte, recomandat a fi parcurs cu o bicicletă de munte.",dificil,"39,79km",14:00-15:00h,1338m,1179m,
https://muntii-nostri.ro/ro/node/276590,276590,sud de Cheile Vârghişului - Valea Fierarul - intersecţie traseul BA | Muntii Nostri,21MN40: sud de Cheile Vârghişului - Valea Fierarul - intersecţie traseul BA,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,Legătura Cheile Vârghişului - Sântimbru-Băi (pe Valea Fierarul),"Traseul 40 Cruce Roșie este traseul de legătură dintre Cheile Vârghişului și creasta principală a Munților Harghitei în apropiere de zona Lazul Mare. Un traseu lung (peste 20 km) care folosește drumuri pitorești de munte, ce pot fi parcurse și cu MTB - iarna, cu schi de tură. Vederi spre culmile estice ale masivului (Colțul Fierarilor, Dl Cuptor ș.a.)",dificil,"20,53km",7:15-8:15h,1214m,380m,
https://muntii-nostri.ro/ro/node/276593,276593,Poteca Cheii din Cheile Vârghişului | Muntii Nostri,21MN41: Poteca Cheii din Cheile Vârghişului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Poteca Cheii din Cheile Vârghişului,"Traseul 41 Cruce Albastră este poteca tematică ce străbate Rezervaţiei Cheile Vârghişului din Munții Perșanii de Nord. Un traseu relativ ușor, amenajat cu podețe și scări metalice care permit vizitarea celor mai importante peșteri din chei.",uşor/mediu,"4,33km",~1:45h,189m,228m,
https://muntii-nostri.ro/ro/node/276596,276596,"Potecile Kőcsűr, Lupilor, Capelei din Cheile Vârghişului | Muntii Nostri","21MN42: Potecile Kőcsűr, Lupilor, Capelei din Cheile Vârghişului",https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Poteca Kőcsűr - Lupilor - Capelei din Cheile Vârghişului,"Traseul 42 Punct Roșu este traseul ce urcă deasupra Cheilor Vârghișului, prin pădure pe poteca Kőcsűr, apoi pe poteca Lupilor până pe platoul superior al cheilor, la situl arheologic numit Capela Tătarilor și la punctul de belvedere de deasupra cheilor.",mediu,"1,94km",~1:00h,194m,97m,
https://muntii-nostri.ro/ro/node/276599,276599,C.N.I.PT. Vlăhiţa - Colţul Chirui - Peştera Orbán Balázs (Cheile Vârghişului) | Muntii Nostri,21MN43: C.N.I.PT. Vlăhiţa - Colţul Chirui - Peştera Orbán Balázs (Cheile Vârghişului),https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_12_yellowridgetrack_0_resize.png?itok=tE6jwpB1,Legătura Vlăhiţa - Peştera Orbán Balázs (Cheile Vârghişului),"Traseul 43 Bandă Galbenă este traseul de legătură între orașul Vlăhița și Peștera Mare de la Merești (Orbán Balázs), cea mai mare şi mai renumită din rezervația Cheile Vârghişului. Din Vlăhița până la casa de bilete din partea nordică a rezervației se recomandă parcurgerea traseului cu o bicicletă de munte.",mediu,"15,63km",5:00-5:45h,222m,461m,
https://muntii-nostri.ro/ro/node/276602,276602,sat Mereşti - Canton Ţiglărie - intersecţie trasee CA şi BG | Muntii Nostri,21MN44: sat Mereşti - Canton Ţiglărie - intersecţie trasee CA şi BG,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_9_yellowcircuittrack_1_resize.png?itok=exLp_eVD,Legătura sat Mereşti - Canton Ţiglărie (Cheile Vârghişului),"Traseul 44 Punct Galben este traseul de legătură între satul Mereşti și intrarea din partea nordică Cheile Vârghişului, loc numit Canton Ţiglărie. Este un traseu ușor care folosește în totalitate un drum cu pietriş, accesibil cu o bicicletă de munte sau cu mașina.",uşor,"6,57km",~2:15h,276m,167m,
https://muntii-nostri.ro/ro/node/276605,276605,sat Lueta - Dealul Mereşti - intersecţie traseul PG | Muntii Nostri,21MN45: sat Lueta - Dealul Mereşti - intersecţie traseul PG,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_10_yellowconnectiontrack_0_resize.png?itok=QGL1udUK,Legătura sat Lueta - Canton Ţiglărie (Cheile Vârghişului),"Traseul 45 Cruce Galbenă este traseul de legătură între satul Lueta și intrarea din partea nordică Cheile Vârghişului, loc numit Canton Ţiglărie. Este un traseu relativ ușor care urcă pe Dealul Mereşti, apoi coboară la drumul judeţean Merești - Canton Ţiglărie (casa de bilete rezervația Cheile Vârghișului)",uşor,"4,88km",~2:00h,212m,262m,
https://muntii-nostri.ro/ro/node/276608,276608,DN 13A (Dealul Piatra Colibei) - sat Băile Chirui - Colţul Chirui | Muntii Nostri,21MN46: DN 13A (Dealul Piatra Colibei) - sat Băile Chirui - Colţul Chirui,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Legătura DN 13A (Dealul Piatra Colibei) - Colţul Chirui,"Traseul 46 Cruce Albastră este traseul de legătură între DN 13A (zona Dealul Piatra Colibei) și Colţul Chirui, pe un traseu care vizitează Mlaştina Dumbrava Harghitei, izvorul Festő și Băile Chirui. Este un traseu ușor care folosește în totalitate un drum comunal (potrivit pentru MTB), folosit pentru accesul spre Cheile Vârghişului dinspre Miercurea Ciuc.",uşor,"8,27km",2:45-3:00h,304m,299m,
https://muntii-nostri.ro/ro/node/276611,276611,DN 13A (sub Piatra Cornului) - sat Băile Chirui | Muntii Nostri,21MN47: DN 13A (sub Piatra Cornului) - sat Băile Chirui,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_1_bluecircuittrack_resize.png?itok=F_YTVlOW,Legătura DN 13A (sub Piatra Cornului) - sat Băile Chirui,"Traseul 47 Punct Albastru este traseul de legătură între DN 13A (sub Piatra Cornului) și Băile Chirui, pe un drum forestier care coboară prin pădurea de deasupra satului Băile Chirui - traseu recomandat pentru cicloturism.",uşor,"3,78km",1:15-1:30h,98m,198m,
https://muntii-nostri.ro/ro/node/276614,276614,DN 13A (Dealul Piatra Colibei) - Vf. Sileş Viso - Staţiunea Harghita-Băi | Muntii Nostri,21MN48: DN 13A (Dealul Piatra Colibei) - Vf. Sileş Viso - Staţiunea Harghita-Băi,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,Legătura DN 13A (Dealul Piatra Colibei) - Harghita-Băi,"Traseul 48 Triunghi Albastru este traseul de legătură între DN 13A (Dealul Piatra Colibei) și staţiunea Harghita-Băi, pe drumuri forestiere şi poteci care urcă abrupt la locuri panoramice spectaculoase (Vf. Sileș Viso, Cetatea Bufniţei, Vf. Harghita Ciceu). Vederi spre Vf. Harghita Ciceu, Harghita-Băi, pârtiile de ski și lacurile din stațiune.",dificil,"11,41km",4:45-5:00h,914m,387m,
https://muntii-nostri.ro/ro/node/276617,276617,oraş Vlăhiţa (capătul nordic) - Vf. Fagii Roşii - Staţiunea Harghita-Băi | Muntii Nostri,21MN49: oraş Vlăhiţa (capătul nordic) - Vf. Fagii Roşii - Staţiunea Harghita-Băi,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,Legătura Vlăhiţa - Staţiunea Harghita-Băi (peste Fagul Roşu),"Traseul 49 Cruce Roșie este traseul de legătură între orașul Vlăhiţa și staţiunea Harghita-Băi (lângă Pensiunea Tirol), pe o potecă care urcă abrupt în apropiere de Vf. Sileş Viso, loc panoramic cu o belvedere amplă spre stațiunea Harghita-Băi.",mediu,"9,79km",3:30-3:45h,917m,185m,
https://muntii-nostri.ro/ro/node/276620,276620,oraş Vlăhiţa - sub Pintenul Negru - Staţiunea Harghita Mădăraş | Muntii Nostri,21MN50: oraş Vlăhiţa - sub Pintenul Negru - Staţiunea Harghita Mădăraş,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_1_bluecircuittrack_resize.png?itok=F_YTVlOW,Legătura Vlăhiţa - Staţiunea Harghita Mădăraş (pe Valea Vârghiş),"Traseul 50 Punct Albastru este traseul de legătură între orașul Vlăhiţa și staţiunea Harghita Mădăraş pe un drum accesibil cu maşina, pretabil pentru cicloturism. Urcăm pe Valea Vârghișului, la poalele vârfurilor Mt. Ascuțit, Pintenul Cazanului și Pintenul Negru",uşor,"13,64km",4:30-5:30h,560m,37m,
https://muntii-nostri.ro/ro/node/276623,276623,oraş Vlăhiţa - Vf. Muntele Ascuţit - Staţiunea Harghita Mădăraş | Muntii Nostri,21MN51: oraş Vlăhiţa - Vf. Muntele Ascuţit - Staţiunea Harghita Mădăraş,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Legătura Vlăhiţa - Harghita Mădăraş (peste Muntele Ascuţit),"Traseul 51 Cruce Albastră este traseul de legătură între orașul Vlăhiţa și staţiunea Harghita Mădăraş, în urcare pe culmea secundară Piatra Altarului - Mt. Ascuțit - Pintenul Cazanului, pretabil pentru MTB. Vederi spre Valea Vârghișului, Cetatea Bufniţei și Vf. Harghita Ciceu",uşor,"13,00km",4:30-5:00h,794m,67m,
https://muntii-nostri.ro/ro/node/276626,276626,sat Căpâlniţa - Vf. Muntele Ascuţit - Staţiunea Harghita Mădăraş | Muntii Nostri,21MN52: sat Căpâlniţa - Vf. Muntele Ascuţit - Staţiunea Harghita Mădăraş,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Legătura Căpâlniţa - Harghita Mădăraş (peste Muntele Ascuţit),"Traseul nr. 52 Cruce Albastră este traseul de legătură între satul Căpâlniţa și staţiunea Harghita Mădăraş, în urcare pe culmea secundară Piatra Altarului - Mt. Ascuțit - Pintenul Cazanului, pretabil pentru MTB. Vederi spre Valea Vârghișului, Cetatea Bufniţei șiVf. Harghita Ciceu",uşor,"12,27km",4:15-5:00h,824m,72m,
https://muntii-nostri.ro/ro/node/276629,276629,sat Izvoare - sub Dealul Sinol - Staţiunea Harghita Mădăraş | Muntii Nostri,21MN53: sat Izvoare - sub Dealul Sinol - Staţiunea Harghita Mădăraş,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,Legătura sat Izvoare - Harghita Mădăraş (pe Valea Şopotul),"Traseul 53 Cruce Roșie este traseul de legătură între satul Izvoare și staţiunea Harghita Mădăraş. Urcăm în șaua dintre Vf. Fagul Înalt şi Fagul Mic, apoi pe Valea Şopotul până la baza pârtiei Sugó. Se poate parcurge și cu o bicicletă de munte.",mediu,"10,03km",3:45-4:30h,838m,77m,
https://muntii-nostri.ro/ro/node/276632,276632,sat Izvoare - Izvorul Fedeleskút - Staţiunea Harghita Mădăraş | Muntii Nostri,21MN54: sat Izvoare - Izvorul Fedeleskút - Staţiunea Harghita Mădăraş,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Legătura sat Izvoare - Harghita Mădăraş (pe Pârâul Filio),"Traseul 54 Cruce Albastră este traseul de legătură între satul Izvoare și staţiunea Harghita Mădăraş, în urcare pe valea pârâului Filio, cu Izvorul Fedeleskút și traseul de via ferrata “Pericolul Caprelor”, de pe stânca Kecskevész. Este un traseu ușor, pe un drum parțial asfaltat, accesibil cu maşina, recomandat pentru MTB.",uşor,"8,45km",3:00-3:45h,891m,11m,
https://muntii-nostri.ro/ro/node/276663,276663,intersecţie traseul BA (la sud de Vf. Harghita Mădăraş) - Vf. Harghita Mădăraş | Muntii Nostri,21MN55: intersecţie traseul BA (la sud de Vf. Harghita Mădăraş) - Vf. Harghita Mădăraş,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,Legătura Cabana Harghita Mădăraş -  Vf. Harghita Mădăraş,"Traseul 55 Triunghi Albastru este traseul de legătură între staţiunea Harghita Mădăraş (marginea Poienii Rákosi Sáté) și Muntele Sfânt al Secuilor, Vf. Harghita Mădăraş. Este cea mai rapidă și comodă potecă spre vârf. Vederi spre Făgăraș, Ceahlău, Rodnei ș.a.",uşor,"1,08km",~0:30h,793m,0m,
https://muntii-nostri.ro/ro/node/276669,276669,intersecţie traseul BA (la nord de Vf. Harghita Mădăraş) - Vf. Harghita Mădăraş | Muntii Nostri,21MN56: intersecţie traseul BA (la nord de Vf. Harghita Mădăraş) - Vf. Harghita Mădăraş,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,Legătura fostul Canton Izvorul cu Perle / Gyöngyös-kút. -  Vf. Harghita Mădăraş,"Traseul 56 Triunghi Roșu este legătura între traseul de creastă al masivului - lângă Izvorul cu perle / Gyöngyös-kút și și Muntele Sfânt al Secuilor, Vf. Harghita Mădăraş. Urcăm abrupt pe o potecă îngustă până spre vârf. Vederi spre Făgăraș, Ceahlău, Rodnei ș.a.",uşor,"1,04km",~0:30h,109m,4m,
https://muntii-nostri.ro/ro/node/276672,276672,DJ 138 (lângă Hanul Liban) - sub Vf. Piatra Dungă - intersecţie traseul BA | Muntii Nostri,21MN57: DJ 138 (lângă Hanul Liban) - sub Vf. Piatra Dungă - intersecţie traseul BA,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,Legătura sat Liban - zona Lacul Dracului (creasta principală),"Traseul 57 Cruce Albastră este legătura între DJ 138 (din apropierea Hanului Liban) și traseul de creastă al masivului - zona Rezervația Lacul Dracului. Traseul folosește un drum forestier cu pietriș, recomandat pentru cicloturism.",uşor,"6,18km",2:15-2:30h,178m,55m,
https://muntii-nostri.ro/ro/node/276675,276675,Cabana Harghita Mădăraş - Poiana Rákosi Sáté (Sed) - Cascada Săritoarea | Muntii Nostri,21MN58: Cabana Harghita Mădăraş - Poiana Rákosi Sáté (Sed) - Cascada Săritoarea,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_15_redtwowaytrack_0_resize.png?itok=FYU-CG2Z,Legătura Cabana Harghita Mădăraş - Cascada Săritoarea,"Traseul 58 Punct Roșu Dublu este traseul de acces la Cascada şi mlaştina Seche (Szökő), un traseu amenajat și pentru cicloturism. Din stațiunea Harghita Mădăraş, urmăm marcajul BA până la marginea Poienii Rákosi Sáté (Sed), apoi PR pe o potecă îngustă care șerpuiește până la baza cascadei Szökő / Săritoarea.",uşor,"2,63km",~1:00h,72m,134m,
https://muntii-nostri.ro/ro/node/276678,276678,sat Zetea - Dealul Fened - intersecţie traseul CA | Muntii Nostri,21MN59: sat Zetea - Dealul Fened - intersecţie traseul CA,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_1_bluecircuittrack_resize.png?itok=F_YTVlOW,Legătura sat Zetea - Harghita Mădăraş (pe Valea Fembedi),"Traseul 59 Punct Albastru este traseul de legătură între satul Zetea și stațiunea Harghita Mădăraş, urmărind drumuri de pământ, forestiere și cu pietriș, ce pot fi parcurse și cu o bicicletă de munte. Marcajul PA ajunge pe Pintenul Cazanului de unde urmăm CA.",mediu,"18,21km",6:00-7:30h,1106m,106m,
https://muntii-nostri.ro/ro/node/277235,277235,Tureni - Măn. Petridului - Rimetea | Muntii Nostri,10MN01A: Tureni - Măn. Petridului - Rimetea,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Sectorul Tureni - Cheile Turzii - Piatra Secuiului,"Traseul 1A BR este primul sector din traseul de creastă al Munților Trascău și oferă acces la Cheile Turenilor, Cheile Turzii, Piatra Secuiului și Colţii Trascăului. De pe Colţii Trascăului admirăm satul Rimetea și Pădurea Oprită de sub Vf. Ardașcheia. În centrul satului Rimetea găsim pensiuni, muzee, magazine de suveniruri, două biserici și case, toate albe. Este sat turistic inclus în patrimoniul UNESCO.",mediu,"36,00km",14:00-15:00h,1506m,1517m,
https://muntii-nostri.ro/ro/node/277241,277241,Cabana Râmeţ - Valea Galda - Platoul Ciumerna | Muntii Nostri,10MN01C: Cabana Râmeţ - Valea Galda - Platoul Ciumerna,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Sectorul Cabana Râmeț - Piatra Bulzului - Piatra Cetii - Piatra Craivii - platoul Ciumerna,"Traseul 1C BR este al treilea sector din traseul de creastă al Munților Trascău. Din Cheile Mănăstirii putem vizita Cheile Râmețului, însă BR traversează câteva culmi domoale spre Cheile Tecșesti, apoi continuă către Vârful Piatra Cetii și Poiana cu Narcise Tecșești, de unde coborâm în Defileul Gâldei (cu Cheile Întregalde). Următorul sector oferă acces la Piatra Bulzului, Vf. Piatra Craivii, apoi străbate platoul carstic Ciumerna.",mediu,"32,03km",13:00-14:00h,2127m,1322m,
https://muntii-nostri.ro/ro/node/277244,277244,Platoul Ciumerna - Pădurea Mlaca - Poiana cu narcise de la Negrileasa | Muntii Nostri,10MN01D: Platoul Ciumerna - Pădurea Mlaca - Poiana cu narcise de la Negrileasa,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Sectorul Platou Ciumerna - Poiana cu Narcise de la Negrileasa,"Traseul 1D BR este al patrulea sector din traseul de creastă al Munților Trascău. Ajunși în zona platoului carstic Ciumerna, cu doline și crovuri reprezentative, putem coborî spre lacul Iezerul Ighiel, cel mai mare lac de baraj natural pe calcare din România. Revenim pe platou și ținem culmea spre Poiana cu Narcise de la Negrileasa, lăsând Vf. Dâmbău  (cel mai înalt din Trascău) și Cheile Caprei la sud.",mediu,"13,93km",7:00-9:00h,591m,668m,
https://muntii-nostri.ro/ro/node/277269,277269,Halta Bologa-sat Rogojel-Cabana Vlădeasa | Muntii Nostri,13MN01A: Halta Bologa-sat Rogojel-Cabana Vlădeasa,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_blueridgetrack_resize_0.png?itok=tw-S38_g,ruinele Cetății Bologa - Rogojel - Cabana Vlădeasa,"Traseul 1A BA este primul sector din traseul de creastă al Munților Vlădeasa și oferă acces la ruinele Cetății Bologa, satul Rogojel, Cabana și Vf. Vlădeasa. Zidurile cetății Bologa rezistă de peste 700 ani, amintind de timpurile lui Mircea cel Bătrân, Vlad Țepeș și furia otomanilor. În zonă se află și Castrul Roman Resculum - pe locul numit „Grădiște” (sursa)",uşor/mediu,"17,76km",4:00-6:00h,1063m,174m,
https://muntii-nostri.ro/ro/node/277281,277281,Cabana Vlădeasa-Vârful Micău-Piatra Tâlharului | Muntii Nostri,13MN01B: Cabana Vlădeasa-Vârful Micău-Piatra Tâlharului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_blueridgetrack_resize_0.png?itok=tw-S38_g,Cabana Vlădeasa - drumul Rogojanului - Valea Nimăiasa - Piatra Tâlharului,"Traseul 1B BA este al doilea sector din traseul de creastă al Munților Vlădeasa. De la Cabana Vlădeasa se urcă în culme spre Piatra Tâlharului. Urmăm drumul Rogojanului până aproape de stâncile Pietrelor Albe, apoi, din Şaua dintre Munţi, trecem din  M. Vlădeasa spre Muntele Vârfuraşu, cu platouri întinse cu şei largi, unde marcajele sunt tot mai rare (rătăciri).",uşor/mediu,"18,08km",6:00-7:00h,662m,432m,
https://muntii-nostri.ro/ro/node/277287,277287,Piatra Tâlharului-Şaua Cumpănăţelu-Şaua Vărăşoaia | Muntii Nostri,13MN01C: Piatra Tâlharului-Şaua Cumpănăţelu-Şaua Vărăşoaia,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_blueridgetrack_resize_0.png?itok=tw-S38_g,Piatra Tâlharului - spre Vf. Cârligatele - Şaua Vărăşoaia,"Traseul 1C BA este al treilea sector din traseul de creastă al Munților Vlădeasa. De la Piatra Tâlharului, trecem pe deasupra abruptului stâncos al Coastei Brăiesei şi de Piatra Grăitoare, spre Vf. Cârligatele, de sub care urmăm magistrala BR (Stâna de Vale - Poiana Vărășoaia) spre S, în direcția Platoului Carstic Padiș.",uşor/mediu,"9,79km",3:00-5:00h,229m,519m,
https://muntii-nostri.ro/ro/node/279837,279837,oraş Cisnădie - Şaua Bătrâna - Vârful Cindrel - Cabana Oaşa | Muntii Nostri,23MN01: oraş Cisnădie - Şaua Bătrâna - Vârful Cindrel - Cabana Oaşa,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Traseul de creastă Cisnădie - Vf. Cindrel - Cabana Oaşa,"Traseul 1 Bandă Roșie este traseul principal de creastă al munților Cindrel (Cibinului), legătura între oraşul Cisnădie și Lacul de Acumulare Oașa (Transalpina), pe un parcurs lung (55 km) și anevoios, vizitând cele mai importante obiective (Vf. Măgura, Iezerele Cindrelului, Vf. Cindrel etc). Priveliști spre bazinele văilor Sadu, Frumoasa, Râul Mare etc.",dificil,"55,30km",21:00-24:00h,2923m,2114m,
https://muntii-nostri.ro/ro/node/279840,279840,sat Jina - Vârful Guga Mare - Vârful Frumoasa - Vârful Cindrel | Muntii Nostri,23MN02: sat Jina - Vârful Guga Mare - Vârful Frumoasa - Vârful Cindrel,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_blueridgetrack_resize_0.png?itok=tw-S38_g,"Legătura sat Jina - Vârful Cindrel, pe Drumul Pietros","Traseul 2 Bandă Albastră este traseul de creastă ce face legătura între satul Jina și Vf. Cindrel, pe un parcurs lung și anevoios, pe culmile nordice ale Cibinului. În primă fază traseul urcă pe interfluviul dintre valea Dobra şi Pârâul Negru, apoi direcția se schimbă spre sud, până la cele mai importante obiective din masiv (Iezerele Cindrelului și Vf. Cindrel).",dificil,"33,50km",11:00-14:00h,1817m,532m,
https://muntii-nostri.ro/ro/node/279843,279843,Valea Frumoasei - Vârful Frumoasa | Muntii Nostri,23MN03: Valea Frumoasei - Vârful Frumoasa,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,Legătura Transalpina - Vârful Cindrel,"Traseul 3 Triunghi Albastru este traseul de legătură între cantonul silvic Miercurea (de pe DJ Transcindrel) și traseul principal de creastă BR (către Vf. Cindrel, cel mai înalt din masiv). Poteca urcă pe Valea Pârâul lui Blaga, apoi tot mai abrupt prin pădure, traversează pășunea de sub Culmea Șerbota și ajunge aproape de Vf. Frumoasa.",uşor,"6,20km",2:30-3:00h,677m,13m,
https://muntii-nostri.ro/ro/node/279846,279846,Şaua Ştefleşti - Vârful Cindrel | Muntii Nostri,23MN04: Şaua Ştefleşti - Vârful Cindrel,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,Legătura Transcindrel - Vârful Cindrel,"Traseul 4 Cruce Roșie este traseul de legătură între Munții Cindrel și Vf. Ştefleşti din Munţii Lotrului, cu punct de demarcație drumul judeţean Transcindrel. Urcăm din Şaua Ştefleşti pe un drum de căruță până la poalele Vf. Cindrel, apoi continuăm printre jnepeni până pe vârf, cel mai înalt din masiv, aflat deasupra căldării lacului glaciar Iezerul Mare.",mediu,"4,30km",1:30-2:00h,532m,16m,
https://muntii-nostri.ro/ro/node/279849,279849,Şaua Şerbănei - Refugiul Cânaia - Şaua Ştefleşti | Muntii Nostri,23MN05: Şaua Şerbănei - Refugiul Cânaia - Şaua Ştefleşti,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Legătura Transcindrel (Şaua Şerbănei) - Refugiul Cânaia,"Traseul 5 Punct Roșu este varianta de acces la Refugiul Cânaia, fie dinspre DJ Transcindrel (Şaua Ştefleşti), fie din traseul de creastă (Şaua Şerbănei). Are rolul de a facilita accesul la refugiul bine întreținut, ca popas de odihnă în drumul spre Vf. Cindrel, cel mai înalt din masiv, situat deasupra căldării lacului glaciar Iezerul Mare.",uşor,"9,80km",3:30-4:00h,324m,466m,
https://muntii-nostri.ro/ro/node/279853,279853,Rozdeşti - Refugiul Cânaia - Şaua Cânaia | Muntii Nostri,23MN06: Rozdeşti - Refugiul Cânaia - Şaua Cânaia,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,Legătura Transcindrel (Rozdeşti) - Refugiul Cânaia,"Traseul 6 Triunghi Albastru este varianta de acces către Refugiul Cânaia dinspre DJ Transcindrel (Rozdeşti), de unde putem urca la traseul de creastă (Şaua Cânaia). Are rolul de a facilita accesul la refugiul bine întreținut, ca popas de odihnă în drumul spre Vf. Cindrel, cel mai înalt din masiv, situat deasupra căldării lacului glaciar Iezerul Mare.",mediu,"6,50km",3:15-4:00h,1124m,284m,
https://muntii-nostri.ro/ro/node/279856,279856,Staţiunea Păltiniş - Cabana Gâtul Berbecului - Lacul Negovanu | Muntii Nostri,23MN07: Staţiunea Păltiniş - Cabana Gâtul Berbecului - Lacul Negovanu,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,"Legătura Păltiniş - Lacul Negovanu, prin Poiana Muncel","Traseul 7 Triunghi Roșu este traseul de legătura între staţiunea Păltiniş și lacul de acumulare Negovanu, pe un parcurs pitoresc cu vederi panoramice spre lac și Valea Sadului. Poteca însoțește pentru scurt timp DJ Transcindrel, trece de cantonul silvic Muncel, apoi traversează firele pârâului Bătrâna Mică și ocolește muntele La Pahar.",uşor,"9,80km",~4:00h,391m,631m,
https://muntii-nostri.ro/ro/node/279863,279863,Ciupari - Curmătura Măgurii - Ciupari | Muntii Nostri,23MN08: Ciupari - Curmătura Măgurii - Ciupari,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Circuit Râul Sadului / Lacul Sadu II  - Vf. Drăguț,"Traseul 8 Punct Roșu este un traseu frumos în circuit, pornind din Valea Sadului (Ciupari) spre traseul de creastă BR, unde trecem pe lângă Vf. Drăguţ, prin Poiana Trandafirilor (cu Refugiul Rosengarten) și prin Curmătura Măgurii. Un parcurs pitoresc prin păduri și pe creastă, cu priveliști spre Valea Sadului (cu Lacul Sadu II)  și culmile secundare.",uşor,"8,30km",3:45-4:00h,629m,629m,
